	time_elapsed_total	time_elapsed	net	config	root_config	method	runtime_minutes	n_clusters
0	19.790436726994812	19.61011910997331	net_53_11196_net_70_11431_net_84_9903	config_easy	config	grnboost2	0.3268353184995552	2
1	18.52371234598104	18.360149648971856	net_59_10488_net_115_11153_net_84_11226	config_easy	config	grnboost2	0.3060024941495309	2
2	19.04059760493692	18.81046841398347	net_172_10626_net_89_11634_net_76_10367	config_easy	config	grnboost2	0.3135078068997245	2
3	18.52861411496997	18.322237626998685	net_60_10082_net_64_11307_net_84_11226	config_easy	config	grnboost2	0.30537062711664476	2
4	23.425825666985475	23.233950521913357	net_133_10773_net_82_10152_net_72_10551	config_easy	config	grnboost2	0.38723250869855597	2
5	20.508126250002533	20.313063793000765	net_98_11932_net_51_10906_net_60_10082	config_easy	config	grnboost2	0.33855106321667944	2
6	19.12148191104643	18.978058738983236	net_90_11013_net_75_10306_net_77_11506	config_easy	config	grnboost2	0.3163009789830539	2
7	21.556557975010946	21.323956083040684	net_84_10865_net_88_10937_net_90_11013	config_easy	config	grnboost2	0.35539926805067806	2
8	33.2264423170127	32.94956421095412	net_60_10703_net_141_11706_net_81_10586	config_easy	config	grnboost2	0.5491594035159021	2
9	19.006170307984576	18.86471641296521	net_53_11196_net_70_11431_net_84_9903	config_noise	config	grnboost2	0.3144119402160868	2
10	26.763081531971693	26.597217291011475	net_59_10488_net_115_11153_net_84_11226	config_noise	config	grnboost2	0.44328695485019126	2
11	19.94389516499359	19.724140941048972	net_172_10626_net_89_11634_net_76_10367	config_noise	config	grnboost2	0.3287356823508162	2
12	20.365935403038748	20.223531788913533	net_60_10082_net_64_11307_net_84_11226	config_noise	config	grnboost2	0.3370588631485589	2
13	22.650757930008695	22.36724240204785	net_133_10773_net_82_10152_net_72_10551	config_noise	config	grnboost2	0.37278737336746415	2
14	19.64561742101796	19.478394760051742	net_98_11932_net_51_10906_net_60_10082	config_noise	config	grnboost2	0.32463991266752906	2
15	19.164498779922724	19.000737664056942	net_90_11013_net_75_10306_net_77_11506	config_noise	config	grnboost2	0.31667896106761567	2
16	23.91145397198852	23.67923497792799	net_84_10865_net_88_10937_net_90_11013	config_noise	config	grnboost2	0.3946539162987998	2
17	31.818663520971313	31.484778951038606	net_60_10703_net_141_11706_net_81_10586	config_noise	config	grnboost2	0.5247463158506435	2
18	41.36173390503973	41.009854753967375	net_70_11431_net_60_10082_net_135_11054_net_53_11196	config_three	config	grnboost2	0.6834975792327895	3
19	31.431976241990924	31.105000431998633	net_70_11431_net_84_9903_net_59_10488_net_115_11153	config_three	config	grnboost2	0.5184166738666439	3
20	37.60411705693696	37.199647283996455	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three	config	grnboost2	0.6199941213999409	3
21	28.82319926796481	28.52361639996525	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three	config	grnboost2	0.4753936066660875	3
22	32.094944779062644	31.797682245029137	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three	config	grnboost2	0.5299613707504857	3
23	30.17647374700755	29.911651578964666	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three	config	grnboost2	0.4985275263160778	3
24	29.959245354053564	29.657570312032476	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three	config	grnboost2	0.4942928385338746	3
25	29.772127278032713	29.407936601899564	net_141_11706_net_81_10586_net_115_11153_net_57_10409	config_three	config	grnboost2	0.4901322766983261	3
26	30.033654440077953	29.75493498693686	net_141_11706_net_61_10737_net_70_11670_net_51_10906	config_three	config	grnboost2	0.49591558311561434	3
27	40.06282842007931	39.715681713074446	net_75_10306_net_115_11153_net_72_10551_net_113_11113	config_three	config	grnboost2	0.6619280285512408	3
28	30.54727196204476	30.123989733983763	net_70_11431_net_60_10082_net_135_11054_net_53_11196	config_three_noise	config	grnboost2	0.502066495566396	3
29	31.355682317982428	30.991467299987562	net_70_11431_net_84_9903_net_59_10488_net_115_11153	config_three_noise	config	grnboost2	0.5165244549997927	3
30	30.879113125032745	30.50528702500742	net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_three_noise	config	grnboost2	0.5084214504167903	3
31	27.89035281201359	27.599156379001215	net_60_10082_net_64_11307_net_84_11226_net_133_10773	config_three_noise	config	grnboost2	0.45998593965002027	3
32	28.378952227998525	28.09426240401808	net_82_10152_net_72_10551_net_98_11932_net_51_10906	config_three_noise	config	grnboost2	0.4682377067336347	3
33	27.862938876030967	27.603431873954833	net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_three_noise	config	grnboost2	0.4600571978992472	3
34	32.638951538014226	32.33706682198681	net_84_10865_net_88_10937_net_90_11013_net_60_10703	config_three_noise	config	grnboost2	0.5389511136997801	3
35	29.960162184899673	29.607923742965795	net_141_11706_net_81_10586_net_115_11153_net_57_10409	config_three_noise	config	grnboost2	0.4934653957160966	3
36	33.902814059052616	33.61665623798035	net_141_11706_net_61_10737_net_70_11670_net_51_10906	config_three_noise	config	grnboost2	0.5602776039663392	3
37	29.9492916460149	29.615247152978554	net_75_10306_net_115_11153_net_72_10551_net_113_11113	config_three_noise	config	grnboost2	0.4935874525496426	3
38	52.95441700599622	52.25887367199175	net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903	config_five	config	grnboost2	0.8709812278665292	5
39	69.71753741102293	68.82541590300389	net_59_10488_net_115_11153_net_84_11226_net_172_10626_net_89_11634_net_76_10367	config_five	config	grnboost2	1.1470902650500647	5
40	56.978571230894886	56.245974867022596	net_60_10082_net_64_11307_net_84_11226_net_133_10773_net_82_10152_net_72_10551	config_five	config	grnboost2	0.9374329144503766	5
41	57.922442040988244	57.23770614201203	net_98_11932_net_51_10906_net_60_10082_net_90_11013_net_75_10306_net_77_11506	config_five	config	grnboost2	0.9539617690335338	5
42	56.41975066298619	55.60744900198188	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586	config_five	config	grnboost2	0.926790816699698	5
43	53.86261840199586	53.114836771041155	net_115_11153_net_57_10409_net_141_11706_net_61_10737_net_70_11670_net_51_10906	config_five	config	grnboost2	0.8852472795173526	5
44	67.22559804900084	66.33077310107183	net_75_10306_net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937	config_five	config	grnboost2	1.1055128850178637	5
45	54.96044410497416	54.19659368903376	net_60_10082_net_85_11467_net_84_9903_net_72_10551_net_75_10306_net_130_10439	config_five	config	grnboost2	0.903276561483896	5
46	57.54639097303152	56.73318047099747	net_61_10737_net_153_11335_net_51_10906_net_72_10551_net_133_10773_net_70_11670	config_five	config	grnboost2	0.9455530078499578	5
47	59.81072974798735	58.91045955894515	net_71_11397_net_113_11113_net_135_11054_net_53_11196_net_82_10152_net_89_11634	config_five	config	grnboost2	0.9818409926490859	5
48	251.8865707629593	246.6236694320105	net_70_11431_net_60_10082_net_135_11054_net_53_11196_net_74_11972_net_84_9903_net_59_10488_net_115_11153_net_84_11226_net_172_10626_net_76_10367	config_ten	config	grnboost2	4.110394490533508	10
49	220.52059972600546	217.90529158699792	net_60_10082_net_64_11307_net_84_11226_net_133_10773_net_82_10152_net_72_10551_net_51_10906_net_74_11972_net_90_11013_net_75_10306_net_77_11506	config_ten	config	grnboost2	3.6317548597832987	10
50	220.41354817606043	217.5719704090152	net_84_10865_net_88_10937_net_90_11013_net_60_10703_net_141_11706_net_81_10586_net_115_11153_net_57_10409_net_61_10737_net_51_10906_net_75_10306	config_ten	config	grnboost2	3.6261995068169197	10
51	192.35760251502506	189.11951157695148	net_115_11153_net_72_10551_net_113_11113_net_130_11537_net_88_10937_net_60_10082_net_85_11467_net_84_9903_net_98_11932_net_75_10306_net_130_10439	config_ten	config	grnboost2	3.151991859615858	10
52	172.396179653937	169.22611203999259	net_61_10737_net_153_11335_net_51_10906_net_72_10551_net_133_10773_net_70_11670_net_71_11397_net_113_11113_net_135_11054_net_53_11196_net_82_10152	config_ten	config	grnboost2	2.820435200666543	10
53	239.34131520497613	236.2464650750626	net_89_11634_net_85_11467_net_133_10773_net_99_11264_net_76_10367_net_73_10520_net_90_11013_net_72_10551_net_60_10082_net_105_11589_net_84_11226	config_ten	config	grnboost2	3.9374410845843766	10
54	210.5129665120039	207.62254022003617	net_61_10737_net_77_11506_net_70_11670_net_82_10152_net_153_11335_net_136_10192_net_56_10341_net_88_10937_net_70_11431_net_51_10906_net_98_11932	config_ten	config	grnboost2	3.4603756703339363	10
55	186.07644951692782	182.80091708200052	net_56_10341_net_79_10271_net_69_10244_net_113_11113_net_76_10367_net_130_10439_net_84_10865_net_135_11054_net_90_11013_net_136_11800_net_72_10551	config_ten	config	grnboost2	3.046681951366675	10
56	187.37729243701324	184.158747168025	net_141_11706_net_172_10626_net_56_10341_net_130_11537_net_64_11307_net_57_10409_net_79_10271_net_98_11932_net_115_11153_net_61_10737_net_76_10367	config_ten	config	grnboost2	3.0693124528004168	10
57	191.34930095693562	187.87584566802252	net_70_11670_net_89_11634_net_57_10409_net_177_11855_net_53_11196_net_84_10865_net_133_10773_net_135_11054_net_73_10520_net_84_9903_net_153_11335	config_ten	config	grnboost2	3.131264094467042	10
58	12.991413031937554	12.92293831706047	net_70_11431_net_60_10082_net_135_11054	config_easy	config_2	grnboost2	0.21538230528434119	2
59	11.107622066978365	11.054726924048737	net_53_11196_net_70_11431_net_84_9903	config_easy	config_2	grnboost2	0.1842454487341456	2
60	14.268817539094016	14.210020141210407	net_59_10488_net_115_11153_net_84_11226	config_easy	config_2	grnboost2	0.23683366902017344	2
61	14.902321009198204	14.813272685045376	net_172_10626_net_89_11634_net_76_10367	config_easy	config_2	grnboost2	0.2468878780840896	2
62	12.48555756197311	12.447482401970774	net_60_10082_net_64_11307_net_84_11226	config_easy	config_2	grnboost2	0.20745804003284624	2
63	14.691437636967748	14.604985726065934	net_133_10773_net_82_10152_net_72_10551	config_easy	config_2	grnboost2	0.24341642876776556	2
64	11.774990523001179	11.72698311577551	net_98_11932_net_51_10906_net_60_10082	config_easy	config_2	grnboost2	0.1954497185962585	2
