percentage_recovered	tp	gs_count	pp	type	grn	net	config	dataset	top_perc
0.4102564102564102	48	117	31877	off_target	2	1	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.5
0.4102564102564102	48	117	31877	off_target	2	1	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.75
0.4102564102564102	48	117	31877	off_target	2	1	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	1.0
0.0	0	87	94	on_target	2	2	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.001
0.0229885057471264	2	87	941	on_target	2	2	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.01
0.1839080459770115	16	87	4705	on_target	2	2	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.05
0.3563218390804598	31	87	9411	on_target	2	2	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.1
0.4827586206896552	42	87	18821	on_target	2	2	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.2
0.5402298850574713	47	87	23527	on_target	2	2	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.25
0.5977011494252874	52	87	31877	on_target	2	2	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.5
0.5977011494252874	52	87	31877	on_target	2	2	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.75
0.5977011494252874	52	87	31877	on_target	2	2	grnboost2_config	net_70_11431_net_84_9903_net_59_10488_net_115_11153	1.0
0.034090909090909	3	88	49	on_target	0	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.001
0.1477272727272727	13	88	489	on_target	0	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.01
0.4204545454545454	37	88	2443	on_target	0	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.05
0.5568181818181818	49	88	4886	on_target	0	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.1
0.7386363636363636	65	88	9771	on_target	0	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.2
0.7727272727272727	68	88	12214	on_target	0	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.25
0.8636363636363636	76	88	16469	on_target	0	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.5
0.8636363636363636	76	88	16469	on_target	0	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.75
0.8636363636363636	76	88	16469	on_target	0	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	1.0
0.0	0	117	49	off_target	0	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.001
0.1025641025641025	12	117	489	off_target	0	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.01
0.3247863247863248	38	117	2443	off_target	0	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.05
0.5128205128205128	60	117	4886	off_target	0	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.1
0.7008547008547008	82	117	9771	off_target	0	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.2
0.7863247863247863	92	117	12214	off_target	0	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.25
0.9145299145299144	107	117	16469	off_target	0	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.5
0.9145299145299144	107	117	16469	off_target	0	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.75
0.9145299145299144	107	117	16469	off_target	0	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	1.0
0.0114942528735632	1	87	49	off_target	0	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.001
0.1264367816091954	11	87	489	off_target	0	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.01
0.3333333333333333	29	87	2443	off_target	0	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.05
0.5402298850574713	47	87	4886	off_target	0	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.1
0.6896551724137931	60	87	9771	off_target	0	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.2
0.7471264367816092	65	87	12214	off_target	0	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.25
0.8620689655172413	75	87	16469	off_target	0	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.5
0.8620689655172413	75	87	16469	off_target	0	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.75
0.8620689655172413	75	87	16469	off_target	0	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	1.0
0.0	0	88	49	off_target	1	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.001
0.0454545454545454	4	88	489	off_target	1	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.01
0.2613636363636363	23	88	2443	off_target	1	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.05
0.4090909090909091	36	88	4886	off_target	1	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.1
0.6818181818181818	60	88	9771	off_target	1	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.2
0.7386363636363636	65	88	12214	off_target	1	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.25
0.7613636363636364	67	88	15990	off_target	1	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.5
0.7613636363636364	67	88	15990	off_target	1	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.75
0.7613636363636364	67	88	15990	off_target	1	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	1.0
0.017094017094017	2	117	49	on_target	1	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.001
0.1367521367521367	16	117	489	on_target	1	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.01
0.5897435897435898	69	117	2443	on_target	1	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.05
0.8461538461538461	99	117	4886	on_target	1	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.1
0.9572649572649572	112	117	9771	on_target	1	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.2
0.9743589743589745	114	117	12214	on_target	1	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.25
1.0	117	117	15990	on_target	1	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.5
1.0	117	117	15990	on_target	1	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.75
1.0	117	117	15990	on_target	1	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	1.0
0.0114942528735632	1	87	49	off_target	1	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.001
0.0344827586206896	3	87	489	off_target	1	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.01
0.160919540229885	14	87	2443	off_target	1	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.05
0.367816091954023	32	87	4886	off_target	1	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.1
0.5632183908045977	49	87	9771	off_target	1	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.2
0.735632183908046	64	87	12214	off_target	1	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.25
0.8620689655172413	75	87	15990	off_target	1	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.5
0.8620689655172413	75	87	15990	off_target	1	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.75
0.8620689655172413	75	87	15990	off_target	1	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	1.0
0.0113636363636363	1	88	49	off_target	2	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.001
0.0795454545454545	7	88	489	off_target	2	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.01
0.2727272727272727	24	88	2443	off_target	2	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.05
0.375	33	88	4886	off_target	2	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.1
0.625	55	88	9771	off_target	2	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.2
0.7045454545454546	62	88	12214	off_target	2	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.25
0.875	77	88	16398	off_target	2	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.5
0.875	77	88	16398	off_target	2	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.75
0.875	77	88	16398	off_target	2	0	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	1.0
0.0085470085470085	1	117	49	off_target	2	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.001
0.1025641025641025	12	117	489	off_target	2	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.01
0.3418803418803419	40	117	2443	off_target	2	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.05
0.4786324786324786	56	117	4886	off_target	2	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.1
0.6923076923076923	81	117	9771	off_target	2	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.2
0.8034188034188035	94	117	12214	off_target	2	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.25
0.9145299145299144	107	117	16398	off_target	2	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.5
0.9145299145299144	107	117	16398	off_target	2	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.75
0.9145299145299144	107	117	16398	off_target	2	1	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	1.0
0.0114942528735632	1	87	49	on_target	2	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.001
0.0804597701149425	7	87	489	on_target	2	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.01
0.4482758620689655	39	87	2443	on_target	2	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.05
0.6091954022988506	53	87	4886	on_target	2	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.1
0.7241379310344828	63	87	9771	on_target	2	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.2
0.8275862068965517	72	87	12214	on_target	2	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.25
0.9195402298850576	80	87	16398	on_target	2	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.5
0.9195402298850576	80	87	16398	on_target	2	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	0.75
0.9195402298850576	80	87	16398	on_target	2	2	grnboost2_config_2	net_70_11431_net_84_9903_net_59_10488_net_115_11153	1.0
0.0	0	98	129	on_target	0	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.010204081632653	1	98	1290	on_target	0	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.0204081632653061	2	98	6452	on_target	0	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.0714285714285714	7	98	12905	on_target	0	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.2142857142857142	21	98	25810	on_target	0	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.2448979591836734	24	98	32262	on_target	0	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.3163265306122449	31	98	42955	on_target	0	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.3163265306122449	31	98	42955	on_target	0	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.3163265306122449	31	98	42955	on_target	0	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.0	0	239	129	off_target	0	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.0251046025104602	6	239	1290	off_target	0	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.100418410041841	24	239	6452	off_target	0	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.1548117154811715	37	239	12905	off_target	0	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.2594142259414226	62	239	25810	off_target	0	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.2719665271966527	65	239	32262	off_target	0	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.309623430962343	74	239	42955	off_target	0	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.309623430962343	74	239	42955	off_target	0	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.309623430962343	74	239	42955	off_target	0	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.010204081632653	1	98	129	off_target	0	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.0204081632653061	2	98	1290	off_target	0	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.0714285714285714	7	98	6452	off_target	0	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.0918367346938775	9	98	12905	off_target	0	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.2040816326530612	20	98	25810	off_target	0	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.2346938775510204	23	98	32262	off_target	0	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.3571428571428571	35	98	42955	off_target	0	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.3571428571428571	35	98	42955	off_target	0	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.3571428571428571	35	98	42955	off_target	0	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.0	0	98	129	off_target	1	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.0306122448979591	3	98	1290	off_target	1	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.1020408163265306	10	98	6452	off_target	1	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.1530612244897959	15	98	12905	off_target	1	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.2755102040816326	27	98	25810	off_target	1	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.2959183673469387	29	98	32262	off_target	1	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.336734693877551	33	98	43168	off_target	1	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.336734693877551	33	98	43168	off_target	1	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.336734693877551	33	98	43168	off_target	1	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.00836820083682	2	239	129	on_target	1	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.0460251046025104	11	239	1290	on_target	1	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.1129707112970711	27	239	6452	on_target	1	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.1715481171548117	41	239	12905	on_target	1	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.2510460251046025	60	239	25810	on_target	1	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.309623430962343	74	239	32262	on_target	1	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.4309623430962343	103	239	43168	on_target	1	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.4309623430962343	103	239	43168	on_target	1	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.4309623430962343	103	239	43168	on_target	1	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.0	0	98	129	off_target	1	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.0	0	98	1290	off_target	1	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.0510204081632653	5	98	6452	off_target	1	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.1224489795918367	12	98	12905	off_target	1	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.2244897959183673	22	98	25810	off_target	1	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.2653061224489796	26	98	32262	off_target	1	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.3163265306122449	31	98	43168	off_target	1	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.3163265306122449	31	98	43168	off_target	1	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.3163265306122449	31	98	43168	off_target	1	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.0	0	98	129	off_target	2	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.0714285714285714	7	98	1290	off_target	2	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.1326530612244898	13	98	6452	off_target	2	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.2653061224489796	26	98	12905	off_target	2	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.3877551020408163	38	98	25810	off_target	2	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.4489795918367347	44	98	32262	off_target	2	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.4795918367346938	47	98	42925	off_target	2	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.4795918367346938	47	98	42925	off_target	2	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.4795918367346938	47	98	42925	off_target	2	0	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.0	0	239	129	off_target	2	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.0167364016736401	4	239	1290	off_target	2	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.0836820083682008	20	239	6452	off_target	2	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.1715481171548117	41	239	12905	off_target	2	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.2845188284518828	68	239	25810	off_target	2	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.3221757322175732	77	239	32262	off_target	2	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.3807531380753138	91	239	42925	off_target	2	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.3807531380753138	91	239	42925	off_target	2	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.3807531380753138	91	239	42925	off_target	2	1	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.0	0	98	129	on_target	2	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.0408163265306122	4	98	1290	on_target	2	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.1632653061224489	16	98	6452	on_target	2	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.2653061224489796	26	98	12905	on_target	2	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.3571428571428571	35	98	25810	on_target	2	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.4081632653061224	40	98	32262	on_target	2	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.5408163265306123	53	98	42925	on_target	2	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.5408163265306123	53	98	42925	on_target	2	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.5408163265306123	53	98	42925	on_target	2	2	grnboost2_config	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.0	0	98	76	on_target	0	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.0612244897959183	6	98	758	on_target	0	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.2244897959183673	22	98	3789	on_target	0	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.3979591836734694	39	98	7577	on_target	0	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.673469387755102	66	98	15155	on_target	0	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.7244897959183674	71	98	18944	on_target	0	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.8571428571428571	84	98	25421	on_target	0	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.8571428571428571	84	98	25421	on_target	0	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.8571428571428571	84	98	25421	on_target	0	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.0334728033472803	8	239	76	off_target	0	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.1213389121338912	29	239	758	off_target	0	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.2133891213389121	51	239	3789	off_target	0	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.3389121338912134	81	239	7577	off_target	0	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.5146443514644351	123	239	15155	off_target	0	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.6192468619246861	148	239	18944	off_target	0	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.799163179916318	191	239	25421	off_target	0	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.799163179916318	191	239	25421	off_target	0	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.799163179916318	191	239	25421	off_target	0	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.1224489795918367	12	98	76	off_target	0	2	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.336734693877551	33	98	758	off_target	0	2	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.5306122448979592	52	98	3789	off_target	0	2	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.6326530612244898	62	98	7577	off_target	0	2	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.7346938775510204	72	98	15155	off_target	0	2	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.7551020408163265	74	98	18944	off_target	0	2	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.8061224489795918	79	98	25421	off_target	0	2	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.8061224489795918	79	98	25421	off_target	0	2	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.8061224489795918	79	98	25421	off_target	0	2	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.010204081632653	1	98	76	off_target	1	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.0408163265306122	4	98	758	off_target	1	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.2040816326530612	20	98	3789	off_target	1	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.3673469387755102	36	98	7577	off_target	1	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.5306122448979592	52	98	15155	off_target	1	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.6632653061224489	65	98	18944	off_target	1	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
0.8163265306122449	80	98	24915	off_target	1	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.5
0.8163265306122449	80	98	24915	off_target	1	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.75
0.8163265306122449	80	98	24915	off_target	1	0	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	1.0
0.0125523012552301	3	239	76	on_target	1	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.001
0.0711297071129707	17	239	758	on_target	1	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.01
0.2426778242677824	58	239	3789	on_target	1	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.05
0.3891213389121339	93	239	7577	on_target	1	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.1
0.6276150627615062	150	239	15155	on_target	1	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.2
0.7112970711297071	170	239	18944	on_target	1	1	grnboost2_config_2	net_84_11226_net_172_10626_net_89_11634_net_76_10367	0.25
