percentage_overlap	tp	gs_count	pp	target	grn	net	n_top	dataset	method	xai_method	hidden_layer_size	n_hidden_layers	dropout	model	background	raw
0.0	0	154	686	off_target	net_84_10865	1	0.01	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0064935064935064	1	154	3432	off_target	net_84_10865	1	0.05	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0194805194805194	3	154	6864	off_target	net_84_10865	1	0.1	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1038961038961039	16	154	13729	off_target	net_84_10865	1	0.2	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1493506493506493	23	154	17161	off_target	net_84_10865	1	0.25	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.461038961038961	71	154	34322	off_target	net_84_10865	1	0.5	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.7987012987012987	123	154	51483	off_target	net_84_10865	1	0.75	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	154	154	68644	off_target	net_84_10865	1	1.0	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	184	69	off_target	net_88_10937	0	0.001	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	184	686	off_target	net_88_10937	0	0.01	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	184	3432	off_target	net_88_10937	0	0.05	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0543478260869565	10	184	6864	off_target	net_88_10937	0	0.1	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1521739130434782	28	184	13729	off_target	net_88_10937	0	0.2	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.2119565217391304	39	184	17161	off_target	net_88_10937	0	0.25	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.4782608695652174	88	184	34322	off_target	net_88_10937	0	0.5	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.7228260869565217	133	184	51483	off_target	net_88_10937	0	0.75	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	184	184	68644	off_target	net_88_10937	0	1.0	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0054347826086956	1	184	69	on_target	net_88_10937	1	0.001	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0815217391304347	15	184	686	on_target	net_88_10937	1	0.01	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1793478260869565	33	184	3432	on_target	net_88_10937	1	0.05	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.266304347826087	49	184	6864	on_target	net_88_10937	1	0.1	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.4456521739130434	82	184	13729	on_target	net_88_10937	1	0.2	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.5	92	184	17161	on_target	net_88_10937	1	0.25	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.8532608695652174	157	184	34322	on_target	net_88_10937	1	0.5	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.9891304347826086	182	184	51483	on_target	net_88_10937	1	0.75	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	184	184	68644	on_target	net_88_10937	1	1.0	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	154	69	on_target	net_84_10865	0	0.001	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0194805194805194	3	154	686	on_target	net_84_10865	0	0.01	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.1623376623376623	25	154	3432	on_target	net_84_10865	0	0.05	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.2402597402597402	37	154	6864	on_target	net_84_10865	0	0.1	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.3896103896103896	60	154	13729	on_target	net_84_10865	0	0.2	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.512987012987013	79	154	17161	on_target	net_84_10865	0	0.25	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.8506493506493507	131	154	34322	on_target	net_84_10865	0	0.5	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.9935064935064936	153	154	51483	on_target	net_84_10865	0	0.75	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
1.0	154	154	68644	on_target	net_84_10865	0	1.0	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0	0	154	69	off_target	net_84_10865	1	0.001	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0	0	154	686	off_target	net_84_10865	1	0.01	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0064935064935064	1	154	3432	off_target	net_84_10865	1	0.05	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0194805194805194	3	154	6864	off_target	net_84_10865	1	0.1	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.1038961038961039	16	154	13729	off_target	net_84_10865	1	0.2	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.1493506493506493	23	154	17161	off_target	net_84_10865	1	0.25	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.461038961038961	71	154	34322	off_target	net_84_10865	1	0.5	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.7987012987012987	123	154	51483	off_target	net_84_10865	1	0.75	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
1.0	154	154	68644	off_target	net_84_10865	1	1.0	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0	0	184	69	off_target	net_88_10937	0	0.001	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0	0	184	686	off_target	net_88_10937	0	0.01	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0	0	184	3432	off_target	net_88_10937	0	0.05	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0543478260869565	10	184	6864	off_target	net_88_10937	0	0.1	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.1521739130434782	28	184	13729	off_target	net_88_10937	0	0.2	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.2119565217391304	39	184	17161	off_target	net_88_10937	0	0.25	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.4782608695652174	88	184	34322	off_target	net_88_10937	0	0.5	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.7228260869565217	133	184	51483	off_target	net_88_10937	0	0.75	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
1.0	184	184	68644	off_target	net_88_10937	0	1.0	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0054347826086956	1	184	69	on_target	net_88_10937	1	0.001	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0815217391304347	15	184	686	on_target	net_88_10937	1	0.01	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.1793478260869565	33	184	3432	on_target	net_88_10937	1	0.05	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.266304347826087	49	184	6864	on_target	net_88_10937	1	0.1	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.4456521739130434	82	184	13729	on_target	net_88_10937	1	0.2	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.5	92	184	17161	on_target	net_88_10937	1	0.25	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.8532608695652174	157	184	34322	on_target	net_88_10937	1	0.5	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.9891304347826086	182	184	51483	on_target	net_88_10937	1	0.75	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
1.0	184	184	68644	on_target	net_88_10937	1	1.0	net_84_10865_net_88_10937_net_90_11013	GuidedBackprop_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GuidedBackprop	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
0.0	0	154	69	on_target	net_84_10865	0	0.001	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0194805194805194	3	154	686	on_target	net_84_10865	0	0.01	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1753246753246753	27	154	3432	on_target	net_84_10865	0	0.05	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.3116883116883117	48	154	6864	on_target	net_84_10865	0	0.1	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.5	77	154	13729	on_target	net_84_10865	0	0.2	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.6168831168831169	95	154	17161	on_target	net_84_10865	0	0.25	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.9090909090909092	140	154	34322	on_target	net_84_10865	0	0.5	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.9935064935064936	153	154	51483	on_target	net_84_10865	0	0.75	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	154	154	68644	on_target	net_84_10865	0	1.0	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	154	69	off_target	net_84_10865	1	0.001	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	154	686	off_target	net_84_10865	1	0.01	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0064935064935064	1	154	3432	off_target	net_84_10865	1	0.05	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0324675324675324	5	154	6864	off_target	net_84_10865	1	0.1	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1103896103896103	17	154	13729	off_target	net_84_10865	1	0.2	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1428571428571428	22	154	17161	off_target	net_84_10865	1	0.25	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.4675324675324675	72	154	34322	off_target	net_84_10865	1	0.5	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.8766233766233766	135	154	51483	off_target	net_84_10865	1	0.75	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	154	154	68644	off_target	net_84_10865	1	1.0	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	184	69	off_target	net_88_10937	0	0.001	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	184	686	off_target	net_88_10937	0	0.01	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	184	3432	off_target	net_88_10937	0	0.05	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0652173913043478	12	184	6864	off_target	net_88_10937	0	0.1	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1902173913043478	35	184	13729	off_target	net_88_10937	0	0.2	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.233695652173913	43	184	17161	off_target	net_88_10937	0	0.25	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.5054347826086957	93	184	34322	off_target	net_88_10937	0	0.5	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.8478260869565217	156	184	51483	off_target	net_88_10937	0	0.75	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	184	184	68644	off_target	net_88_10937	0	1.0	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0054347826086956	1	184	69	on_target	net_88_10937	1	0.001	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0652173913043478	12	184	686	on_target	net_88_10937	1	0.01	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1902173913043478	35	184	3432	on_target	net_88_10937	1	0.05	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.2771739130434782	51	184	6864	on_target	net_88_10937	1	0.1	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.4510869565217391	83	184	13729	on_target	net_88_10937	1	0.2	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.5217391304347826	96	184	17161	on_target	net_88_10937	1	0.25	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.8478260869565217	156	184	34322	on_target	net_88_10937	1	0.5	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.967391304347826	178	184	51483	on_target	net_88_10937	1	0.75	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	184	184	68644	on_target	net_88_10937	1	1.0	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	154	69	on_target	net_84_10865	0	0.001	net_84_10865_net_88_10937_net_90_11013	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_True	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	True
