percentage_overlap	tp	gs_count	pp	target	grn	net	n_top	dataset	method	xai_method	hidden_layer_size	n_hidden_layers	dropout	model	background	raw
0.0	0	201	824	on_target	net_133_10773	0	0.01	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0646766169154228	13	201	4118	on_target	net_133_10773	0	0.05	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1840796019900497	37	201	8237	on_target	net_133_10773	0	0.1	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.3880597014925373	78	201	16474	on_target	net_133_10773	0	0.2	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.4825870646766169	97	201	20592	on_target	net_133_10773	0	0.25	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.681592039800995	137	201	41184	on_target	net_133_10773	0	0.5	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.8258706467661692	166	201	61777	on_target	net_133_10773	0	0.75	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	201	201	82369	on_target	net_133_10773	0	1.0	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	201	82	off_target	net_133_10773	1	0.001	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	201	824	off_target	net_133_10773	1	0.01	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0049751243781094	1	201	4118	off_target	net_133_10773	1	0.05	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0149253731343283	3	201	8237	off_target	net_133_10773	1	0.1	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0248756218905472	5	201	16474	off_target	net_133_10773	1	0.2	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0497512437810945	10	201	20592	off_target	net_133_10773	1	0.25	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.4427860696517413	89	201	41184	off_target	net_133_10773	1	0.5	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.8706467661691543	175	201	61777	off_target	net_133_10773	1	0.75	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	201	201	82369	off_target	net_133_10773	1	1.0	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	164	82	off_target	net_82_10152	0	0.001	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	164	824	off_target	net_82_10152	0	0.01	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	164	4118	off_target	net_82_10152	0	0.05	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	164	8237	off_target	net_82_10152	0	0.1	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0121951219512195	2	164	16474	off_target	net_82_10152	0	0.2	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0304878048780487	5	164	20592	off_target	net_82_10152	0	0.25	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.4573170731707317	75	164	41184	off_target	net_82_10152	0	0.5	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.823170731707317	135	164	61777	off_target	net_82_10152	0	0.75	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	164	164	82369	off_target	net_82_10152	0	1.0	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0060975609756097	1	164	82	on_target	net_82_10152	1	0.001	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.048780487804878	8	164	824	on_target	net_82_10152	1	0.01	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1707317073170731	28	164	4118	on_target	net_82_10152	1	0.05	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.2560975609756097	42	164	8237	on_target	net_82_10152	1	0.1	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.4207317073170731	69	164	16474	on_target	net_82_10152	1	0.2	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.4878048780487805	80	164	20592	on_target	net_82_10152	1	0.25	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.7317073170731707	120	164	41184	on_target	net_82_10152	1	0.5	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.8353658536585366	137	164	61777	on_target	net_82_10152	1	0.75	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	164	164	82369	on_target	net_82_10152	1	1.0	net_133_10773_net_82_10152_net_72_10551	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	78	43	on_target	net_53_11196	0	0.001	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0128205128205128	1	78	428	on_target	net_53_11196	0	0.01	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0512820512820512	4	78	2142	on_target	net_53_11196	0	0.05	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1153846153846153	9	78	4285	on_target	net_53_11196	0	0.1	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1538461538461538	12	78	8570	on_target	net_53_11196	0	0.2	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.2307692307692307	18	78	10712	on_target	net_53_11196	0	0.25	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.7692307692307693	60	78	21424	on_target	net_53_11196	0	0.5	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	78	78	32137	on_target	net_53_11196	0	0.75	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	78	78	42849	on_target	net_53_11196	0	1.0	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	78	43	off_target	net_53_11196	1	0.001	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	78	428	off_target	net_53_11196	1	0.01	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0256410256410256	2	78	2142	off_target	net_53_11196	1	0.05	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1025641025641025	8	78	4285	off_target	net_53_11196	1	0.1	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1538461538461538	12	78	8570	off_target	net_53_11196	1	0.2	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.2051282051282051	16	78	10712	off_target	net_53_11196	1	0.25	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.7307692307692307	57	78	21424	off_target	net_53_11196	1	0.5	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.9871794871794872	77	78	32137	off_target	net_53_11196	1	0.75	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	78	78	42849	off_target	net_53_11196	1	1.0	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	88	43	off_target	net_70_11431	0	0.001	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	88	428	off_target	net_70_11431	0	0.01	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.034090909090909	3	88	2142	off_target	net_70_11431	0	0.05	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0568181818181818	5	88	4285	off_target	net_70_11431	0	0.1	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.2045454545454545	18	88	8570	off_target	net_70_11431	0	0.2	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.2159090909090909	19	88	10712	off_target	net_70_11431	0	0.25	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.4090909090909091	36	88	21424	off_target	net_70_11431	0	0.5	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.8181818181818182	72	88	32137	off_target	net_70_11431	0	0.75	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	88	88	42849	off_target	net_70_11431	0	1.0	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	88	43	on_target	net_70_11431	1	0.001	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0454545454545454	4	88	428	on_target	net_70_11431	1	0.01	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0681818181818181	6	88	2142	on_target	net_70_11431	1	0.05	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0909090909090909	8	88	4285	on_target	net_70_11431	1	0.1	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1818181818181818	16	88	8570	on_target	net_70_11431	1	0.2	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.2613636363636363	23	88	10712	on_target	net_70_11431	1	0.25	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.6363636363636364	56	88	21424	on_target	net_70_11431	1	0.5	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.8863636363636364	78	88	32137	on_target	net_70_11431	1	0.75	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
1.0	88	88	42849	on_target	net_70_11431	1	1.0	net_53_11196_net_70_11431_net_84_9903	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0	0	104	43	on_target	net_60_10082	0	0.001	net_60_10082_net_64_11307_net_84_11226	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0288461538461538	3	104	433	on_target	net_60_10082	0	0.01	net_60_10082_net_64_11307_net_84_11226	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.0961538461538461	10	104	2163	on_target	net_60_10082	0	0.05	net_60_10082_net_64_11307_net_84_11226	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.1538461538461538	16	104	4326	on_target	net_60_10082	0	0.1	net_60_10082_net_64_11307_net_84_11226	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
0.2692307692307692	28	104	8653	on_target	net_60_10082	0	0.2	net_60_10082_net_64_11307_net_84_11226	GradientShap_64_1_0.1_NegativeBinomialAutoencoder_zeros_False	GradientShap	64	1	0.1	NegativeBinomialAutoencoder	zeros	False
